"COUNTRY","Country","ISC11","ISC11","REF_SECTOR","REF_SECTOR","COUNTERPART_SECTOR","COUNTERPART_SECTOR","EXPENDITURE_TYPE","EXPENDITURE_TYPE","UNIT_MEASURE","UNIT_MEASURE","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"USA","United States","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",161511.77,,
"USA","United States","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",169085.31,,
"USA","United States","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",176174,,
"USA","United States","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",184363.11,,
"USA","United States","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",190263.47,,
"USA","United States","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",199484.83,,
"USA","United States","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",205466.7,,
"SVN","Slovenia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",644.31613,,
"SVN","Slovenia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",673.77013,,
"SVN","Slovenia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",630.36507,,
"SVN","Slovenia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",616.62266,,
"SVN","Slovenia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",,"m","Missing data"
"SVN","Slovenia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",,"m","Missing data"
"SVN","Slovenia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",804.74696,,
"SVN","Slovenia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",863.13292,,
"SVN","Slovenia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",893.51272,,
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",3863.1926,"b","Series break"
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",4210.2703,"b","Series break"
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",3970.1748,"b","Series break"
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",,"m","Missing data"
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",3993.9932,"b","Series break"
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",4269.2636,"b","Series break"
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",4239.5073,,
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",4309.7811,,
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",4566.782,,
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",2507.8175,"b","Series break"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",2676.3923,"b","Series break"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",2648.716,"b","Series break"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",,"m","Missing data"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",2662.7949,"b","Series break"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",2746.4541,"b","Series break"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",3024.143,,
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",3156.8576,,
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",3128.9107,,
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",5329.1122,,
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",5687.3336,,
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",5628.5215,,
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",,"m","Missing data"
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",5658.4391,,
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",6285.4982,,
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",6887.8989,,
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",7093.967,,
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",6937.8117,,
"POL","Poland","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",15012.562,,
"POL","Poland","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",15805.431,,
"POL","Poland","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",16840.495,,
"POL","Poland","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",17018.908,,
"POL","Poland","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",17508.916,,
"POL","Poland","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",18599.261,,
"POL","Poland","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",20431.46,,
"POL","Poland","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",19222.449,,
"POL","Poland","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",17357.172,,
"PRT","Portugal","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",4569.5488,"w","Includes data from another category"
"PRT","Portugal","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",4608.9148,"w","Includes data from another category"
"PRT","Portugal","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",4346.5865,"w","Includes data from another category"
"PRT","Portugal","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",3878.828,"w","Includes data from another category"
"PRT","Portugal","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",4032.8652,"w","Includes data from another category"
"PRT","Portugal","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",4327.9884,"w","Includes data from another category"
"PRT","Portugal","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",4543.8974,"w","Includes data from another category"
"PRT","Portugal","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",4784.8618,"w","Includes data from another category"
"PRT","Portugal","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",4604.3308,"w","Includes data from another category"
